Date,Open,date,News Sentiment,Sentiment_1_days_before,Sentiment_2_days_before,Sentiment_3_days_before,Sentiment_4_days_before,Sentiment_5_days_before,Sentiment_6_days_before,Sentiment_7_days_before,Sentiment_8_days_before,Sentiment_9_days_before,Sentiment_10_days_before,Sentiment_11_days_before,Sentiment_12_days_before,Sentiment_13_days_before,Sentiment_14_days_before,Sentiment_15_days_before,Sentiment_16_days_before,Sentiment_17_days_before,Sentiment_18_days_before,Sentiment_19_days_before,Sentiment_20_days_before
2000-04-04,280.7,2000-04-04,0.25,0.25,0.25,0.26,0.24,0.23,0.23,0.22,0.23,0.25,0.26,0.26,0.2,0.22,0.23,0.23,0.25,0.27,0.28,0.28,0.25
2000-04-05,286.7,2000-04-05,0.25,0.25,0.25,0.25,0.26,0.24,0.23,0.23,0.22,0.23,0.25,0.26,0.26,0.2,0.22,0.23,0.23,0.25,0.27,0.28,0.28
2000-04-06,283.8,2000-04-06,0.24,0.25,0.25,0.25,0.25,0.26,0.24,0.23,0.23,0.22,0.23,0.25,0.26,0.26,0.2,0.22,0.23,0.23,0.25,0.27,0.28
2000-04-07,283.0,2000-04-07,0.23,0.24,0.25,0.25,0.25,0.25,0.26,0.24,0.23,0.23,0.22,0.23,0.25,0.26,0.26,0.2,0.22,0.23,0.23,0.25,0.27
2000-04-10,281.8,2000-04-10,0.25,0.23,0.24,0.25,0.25,0.25,0.25,0.26,0.24,0.23,0.23,0.22,0.23,0.25,0.26,0.26,0.2,0.22,0.23,0.23,0.25
2000-04-11,284.3,2000-04-11,0.26,0.25,0.23,0.24,0.25,0.25,0.25,0.25,0.26,0.24,0.23,0.23,0.22,0.23,0.25,0.26,0.26,0.2,0.22,0.23,0.23
2000-04-12,283.5,2000-04-12,0.25,0.26,0.25,0.23,0.24,0.25,0.25,0.25,0.25,0.26,0.24,0.23,0.23,0.22,0.23,0.25,0.26,0.26,0.2,0.22,0.23
2000-04-13,283.5,2000-04-13,0.24,0.25,0.26,0.25,0.23,0.24,0.25,0.25,0.25,0.25,0.26,0.24,0.23,0.23,0.22,0.23,0.25,0.26,0.26,0.2,0.22
2000-04-14,283.4,2000-04-14,0.24,0.24,0.25,0.26,0.25,0.23,0.24,0.25,0.25,0.25,0.25,0.26,0.24,0.23,0.23,0.22,0.23,0.25,0.26,0.26,0.2
2000-04-17,285.1,2000-04-17,0.23,0.24,0.24,0.25,0.26,0.25,0.23,0.24,0.25,0.25,0.25,0.25,0.26,0.24,0.23,0.23,0.22,0.23,0.25,0.26,0.26
2000-04-18,284.0,2000-04-18,0.23,0.23,0.24,0.24,0.25,0.26,0.25,0.23,0.24,0.25,0.25,0.25,0.25,0.26,0.24,0.23,0.23,0.22,0.23,0.25,0.26
2000-04-19,283.0,2000-04-19,0.23,0.23,0.23,0.24,0.24,0.25,0.26,0.25,0.23,0.24,0.25,0.25,0.25,0.25,0.26,0.24,0.23,0.23,0.22,0.23,0.25
2000-04-20,282.4,2000-04-20,0.19,0.23,0.23,0.23,0.24,0.24,0.25,0.26,0.25,0.23,0.24,0.25,0.25,0.25,0.25,0.26,0.24,0.23,0.23,0.22,0.23
2000-04-24,281.5,2000-04-24,0.15,0.19,0.23,0.23,0.23,0.24,0.24,0.25,0.26,0.25,0.23,0.24,0.25,0.25,0.25,0.25,0.26,0.24,0.23,0.23,0.22
2000-04-25,281.0,2000-04-25,0.07,0.15,0.19,0.23,0.23,0.23,0.24,0.24,0.25,0.26,0.25,0.23,0.24,0.25,0.25,0.25,0.25,0.26,0.24,0.23,0.23
2000-04-26,280.0,2000-04-26,0.07,0.07,0.15,0.19,0.23,0.23,0.23,0.24,0.24,0.25,0.26,0.25,0.23,0.24,0.25,0.25,0.25,0.25,0.26,0.24,0.23
2000-04-27,277.3,2000-04-27,0.09,0.07,0.07,0.15,0.19,0.23,0.23,0.23,0.24,0.24,0.25,0.26,0.25,0.23,0.24,0.25,0.25,0.25,0.25,0.26,0.24
2000-04-28,278.2,2000-04-28,0.09,0.09,0.07,0.07,0.15,0.19,0.23,0.23,0.23,0.24,0.24,0.25,0.26,0.25,0.23,0.24,0.25,0.25,0.25,0.25,0.26
2000-05-01,274.8,2000-05-01,0.16,0.09,0.09,0.07,0.07,0.15,0.19,0.23,0.23,0.23,0.24,0.24,0.25,0.26,0.25,0.23,0.24,0.25,0.25,0.25,0.25
2000-05-02,275.1,2000-05-02,0.16,0.16,0.09,0.09,0.07,0.07,0.15,0.19,0.23,0.23,0.23,0.24,0.24,0.25,0.26,0.25,0.23,0.24,0.25,0.25,0.25
2000-05-03,277.2,2000-05-03,0.15,0.16,0.16,0.09,0.09,0.07,0.07,0.15,0.19,0.23,0.23,0.23,0.24,0.24,0.25,0.26,0.25,0.23,0.24,0.25,0.25
2000-05-04,280.0,2000-05-04,0.15,0.15,0.16,0.16,0.09,0.09,0.07,0.07,0.15,0.19,0.23,0.23,0.23,0.24,0.24,0.25,0.26,0.25,0.23,0.24,0.25
2000-05-05,282.0,2000-05-05,0.16,0.15,0.15,0.16,0.16,0.09,0.09,0.07,0.07,0.15,0.19,0.23,0.23,0.23,0.24,0.24,0.25,0.26,0.25,0.23,0.24
2000-05-08,279.8,2000-05-08,0.19,0.16,0.15,0.15,0.16,0.16,0.09,0.09,0.07,0.07,0.15,0.19,0.23,0.23,0.23,0.24,0.24,0.25,0.26,0.25,0.23
2000-05-09,278.0,2000-05-09,0.19,0.19,0.16,0.15,0.15,0.16,0.16,0.09,0.09,0.07,0.07,0.15,0.19,0.23,0.23,0.23,0.24,0.24,0.25,0.26,0.25
2000-05-10,278.4,2000-05-10,0.2,0.19,0.19,0.16,0.15,0.15,0.16,0.16,0.09,0.09,0.07,0.07,0.15,0.19,0.23,0.23,0.23,0.24,0.24,0.25,0.26
2000-05-11,278.7,2000-05-11,0.2,0.2,0.19,0.19,0.16,0.15,0.15,0.16,0.16,0.09,0.09,0.07,0.07,0.15,0.19,0.23,0.23,0.23,0.24,0.24,0.25
2000-05-12,276.8,2000-05-12,0.2,0.2,0.2,0.19,0.19,0.16,0.15,0.15,0.16,0.16,0.09,0.09,0.07,0.07,0.15,0.19,0.23,0.23,0.23,0.24,0.24
2000-05-15,277.2,2000-05-15,0.25,0.2,0.2,0.2,0.19,0.19,0.16,0.15,0.15,0.16,0.16,0.09,0.09,0.07,0.07,0.15,0.19,0.23,0.23,0.23,0.24
2000-05-16,276.8,2000-05-16,0.24,0.25,0.2,0.2,0.2,0.19,0.19,0.16,0.15,0.15,0.16,0.16,0.09,0.09,0.07,0.07,0.15,0.19,0.23,0.23,0.23
2000-05-17,276.1,2000-05-17,0.25,0.24,0.25,0.2,0.2,0.2,0.19,0.19,0.16,0.15,0.15,0.16,0.16,0.09,0.09,0.07,0.07,0.15,0.19,0.23,0.23
2000-05-18,273.8,2000-05-18,0.26,0.25,0.24,0.25,0.2,0.2,0.2,0.19,0.19,0.16,0.15,0.15,0.16,0.16,0.09,0.09,0.07,0.07,0.15,0.19,0.23
2000-05-19,274.4,2000-05-19,0.26,0.26,0.25,0.24,0.25,0.2,0.2,0.2,0.19,0.19,0.16,0.15,0.15,0.16,0.16,0.09,0.09,0.07,0.07,0.15,0.19
2000-05-22,274.3,2000-05-22,0.26,0.26,0.26,0.25,0.24,0.25,0.2,0.2,0.2,0.19,0.19,0.16,0.15,0.15,0.16,0.16,0.09,0.09,0.07,0.07,0.15
2000-05-23,276.2,2000-05-23,0.26,0.26,0.26,0.26,0.25,0.24,0.25,0.2,0.2,0.2,0.19,0.19,0.16,0.15,0.15,0.16,0.16,0.09,0.09,0.07,0.07
2000-05-24,275.0,2000-05-24,0.26,0.26,0.26,0.26,0.26,0.25,0.24,0.25,0.2,0.2,0.2,0.19,0.19,0.16,0.15,0.15,0.16,0.16,0.09,0.09,0.07
2000-05-25,273.8,2000-05-25,0.26,0.26,0.26,0.26,0.26,0.26,0.25,0.24,0.25,0.2,0.2,0.2,0.19,0.19,0.16,0.15,0.15,0.16,0.16,0.09,0.09
2000-05-26,270.7,2000-05-26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.25,0.24,0.25,0.2,0.2,0.2,0.19,0.19,0.16,0.15,0.15,0.16,0.16,0.09
2000-05-30,275.1,2000-05-30,0.25,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.25,0.24,0.25,0.2,0.2,0.2,0.19,0.19,0.16,0.15,0.15,0.16,0.16
2000-05-31,275.6,2000-05-31,0.24,0.25,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.25,0.24,0.25,0.2,0.2,0.2,0.19,0.19,0.16,0.15,0.15,0.16
2000-06-01,275.4,2000-06-01,0.23,0.24,0.25,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.25,0.24,0.25,0.2,0.2,0.2,0.19,0.19,0.16,0.15,0.15
2000-06-02,275.5,2000-06-02,0.23,0.23,0.24,0.25,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.25,0.24,0.25,0.2,0.2,0.2,0.19,0.19,0.16,0.15
2000-06-05,283.8,2000-06-05,0.24,0.23,0.23,0.24,0.25,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.25,0.24,0.25,0.2,0.2,0.2,0.19,0.19,0.16
2000-06-06,287.0,2000-06-06,0.23,0.24,0.23,0.23,0.24,0.25,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.25,0.24,0.25,0.2,0.2,0.2,0.19,0.19
2000-06-07,292.0,2000-06-07,0.25,0.23,0.24,0.23,0.23,0.24,0.25,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.25,0.24,0.25,0.2,0.2,0.2,0.19
2000-06-08,290.0,2000-06-08,0.26,0.25,0.23,0.24,0.23,0.23,0.24,0.25,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.25,0.24,0.25,0.2,0.2,0.2
2000-06-09,287.2,2000-06-09,0.25,0.26,0.25,0.23,0.24,0.23,0.23,0.24,0.25,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.25,0.24,0.25,0.2,0.2
2000-06-12,286.4,2000-06-12,0.26,0.25,0.26,0.25,0.23,0.24,0.23,0.23,0.24,0.25,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.25,0.24,0.25,0.2
2000-06-13,289.3,2000-06-13,0.27,0.26,0.25,0.26,0.25,0.23,0.24,0.23,0.23,0.24,0.25,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.25,0.24,0.25
2000-06-14,288.7,2000-06-14,0.26,0.27,0.26,0.25,0.26,0.25,0.23,0.24,0.23,0.23,0.24,0.25,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.25,0.24
2000-06-15,294.0,2000-06-15,0.27,0.26,0.27,0.26,0.25,0.26,0.25,0.23,0.24,0.23,0.23,0.24,0.25,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.25
2000-06-16,291.5,2000-06-16,0.26,0.27,0.26,0.27,0.26,0.25,0.26,0.25,0.23,0.24,0.23,0.23,0.24,0.25,0.26,0.26,0.26,0.26,0.26,0.26,0.26
2000-06-19,291.5,2000-06-19,0.27,0.26,0.27,0.26,0.27,0.26,0.25,0.26,0.25,0.23,0.24,0.23,0.23,0.24,0.25,0.26,0.26,0.26,0.26,0.26,0.26
2000-06-20,288.2,2000-06-20,0.26,0.27,0.26,0.27,0.26,0.27,0.26,0.25,0.26,0.25,0.23,0.24,0.23,0.23,0.24,0.25,0.26,0.26,0.26,0.26,0.26
2000-06-21,288.0,2000-06-21,0.25,0.26,0.27,0.26,0.27,0.26,0.27,0.26,0.25,0.26,0.25,0.23,0.24,0.23,0.23,0.24,0.25,0.26,0.26,0.26,0.26
2000-06-22,288.2,2000-06-22,0.22,0.25,0.26,0.27,0.26,0.27,0.26,0.27,0.26,0.25,0.26,0.25,0.23,0.24,0.23,0.23,0.24,0.25,0.26,0.26,0.26
2000-06-23,287.3,2000-06-23,0.21,0.22,0.25,0.26,0.27,0.26,0.27,0.26,0.27,0.26,0.25,0.26,0.25,0.23,0.24,0.23,0.23,0.24,0.25,0.26,0.26
2000-06-26,284.8,2000-06-26,0.22,0.21,0.22,0.25,0.26,0.27,0.26,0.27,0.26,0.27,0.26,0.25,0.26,0.25,0.23,0.24,0.23,0.23,0.24,0.25,0.26
2000-06-27,285.8,2000-06-27,0.22,0.22,0.21,0.22,0.25,0.26,0.27,0.26,0.27,0.26,0.27,0.26,0.25,0.26,0.25,0.23,0.24,0.23,0.23,0.24,0.25
2000-06-28,287.7,2000-06-28,0.23,0.22,0.22,0.21,0.22,0.25,0.26,0.27,0.26,0.27,0.26,0.27,0.26,0.25,0.26,0.25,0.23,0.24,0.23,0.23,0.24
2000-06-29,294.3,2000-06-29,0.22,0.23,0.22,0.22,0.21,0.22,0.25,0.26,0.27,0.26,0.27,0.26,0.27,0.26,0.25,0.26,0.25,0.23,0.24,0.23,0.23
2000-06-30,290.5,2000-06-30,0.21,0.22,0.23,0.22,0.22,0.21,0.22,0.25,0.26,0.27,0.26,0.27,0.26,0.27,0.26,0.25,0.26,0.25,0.23,0.24,0.23
2000-07-05,289.7,2000-07-05,0.24,0.21,0.22,0.23,0.22,0.22,0.21,0.22,0.25,0.26,0.27,0.26,0.27,0.26,0.27,0.26,0.25,0.26,0.25,0.23,0.24
2000-07-06,285.3,2000-07-06,0.23,0.24,0.21,0.22,0.23,0.22,0.22,0.21,0.22,0.25,0.26,0.27,0.26,0.27,0.26,0.27,0.26,0.25,0.26,0.25,0.23
2000-07-07,284.5,2000-07-07,0.22,0.23,0.24,0.21,0.22,0.23,0.22,0.22,0.21,0.22,0.25,0.26,0.27,0.26,0.27,0.26,0.27,0.26,0.25,0.26,0.25
2000-07-10,284.7,2000-07-10,0.23,0.22,0.23,0.24,0.21,0.22,0.23,0.22,0.22,0.21,0.22,0.25,0.26,0.27,0.26,0.27,0.26,0.27,0.26,0.25,0.26
2000-07-11,284.6,2000-07-11,0.24,0.23,0.22,0.23,0.24,0.21,0.22,0.23,0.22,0.22,0.21,0.22,0.25,0.26,0.27,0.26,0.27,0.26,0.27,0.26,0.25
2000-07-12,283.3,2000-07-12,0.25,0.24,0.23,0.22,0.23,0.24,0.21,0.22,0.23,0.22,0.22,0.21,0.22,0.25,0.26,0.27,0.26,0.27,0.26,0.27,0.26
2000-07-13,281.7,2000-07-13,0.26,0.25,0.24,0.23,0.22,0.23,0.24,0.21,0.22,0.23,0.22,0.22,0.21,0.22,0.25,0.26,0.27,0.26,0.27,0.26,0.27
2000-07-14,281.0,2000-07-14,0.25,0.26,0.25,0.24,0.23,0.22,0.23,0.24,0.21,0.22,0.23,0.22,0.22,0.21,0.22,0.25,0.26,0.27,0.26,0.27,0.26
2000-07-17,281.7,2000-07-17,0.26,0.25,0.26,0.25,0.24,0.23,0.22,0.23,0.24,0.21,0.22,0.23,0.22,0.22,0.21,0.22,0.25,0.26,0.27,0.26,0.27
2000-07-18,283.7,2000-07-18,0.28,0.26,0.25,0.26,0.25,0.24,0.23,0.22,0.23,0.24,0.21,0.22,0.23,0.22,0.22,0.21,0.22,0.25,0.26,0.27,0.26
2000-07-19,281.7,2000-07-19,0.27,0.28,0.26,0.25,0.26,0.25,0.24,0.23,0.22,0.23,0.24,0.21,0.22,0.23,0.22,0.22,0.21,0.22,0.25,0.26,0.27
2000-07-20,278.7,2000-07-20,0.26,0.27,0.28,0.26,0.25,0.26,0.25,0.24,0.23,0.22,0.23,0.24,0.21,0.22,0.23,0.22,0.22,0.21,0.22,0.25,0.26
2000-07-21,281.2,2000-07-21,0.25,0.26,0.27,0.28,0.26,0.25,0.26,0.25,0.24,0.23,0.22,0.23,0.24,0.21,0.22,0.23,0.22,0.22,0.21,0.22,0.25
2000-07-24,280.4,2000-07-24,0.24,0.25,0.26,0.27,0.28,0.26,0.25,0.26,0.25,0.24,0.23,0.22,0.23,0.24,0.21,0.22,0.23,0.22,0.22,0.21,0.22
2000-07-25,279.2,2000-07-25,0.24,0.24,0.25,0.26,0.27,0.28,0.26,0.25,0.26,0.25,0.24,0.23,0.22,0.23,0.24,0.21,0.22,0.23,0.22,0.22,0.21
2000-07-26,280.0,2000-07-26,0.25,0.24,0.24,0.25,0.26,0.27,0.28,0.26,0.25,0.26,0.25,0.24,0.23,0.22,0.23,0.24,0.21,0.22,0.23,0.22,0.22
2000-07-27,280.0,2000-07-27,0.23,0.25,0.24,0.24,0.25,0.26,0.27,0.28,0.26,0.25,0.26,0.25,0.24,0.23,0.22,0.23,0.24,0.21,0.22,0.23,0.22
2000-07-28,285.0,2000-07-28,0.24,0.23,0.25,0.24,0.24,0.25,0.26,0.27,0.28,0.26,0.25,0.26,0.25,0.24,0.23,0.22,0.23,0.24,0.21,0.22,0.23
2000-07-31,283.2,2000-07-31,0.23,0.24,0.23,0.25,0.24,0.24,0.25,0.26,0.27,0.28,0.26,0.25,0.26,0.25,0.24,0.23,0.22,0.23,0.24,0.21,0.22
2000-08-01,283.4,2000-08-01,0.24,0.23,0.24,0.23,0.25,0.24,0.24,0.25,0.26,0.27,0.28,0.26,0.25,0.26,0.25,0.24,0.23,0.22,0.23,0.24,0.21
2000-08-02,283.0,2000-08-02,0.25,0.24,0.23,0.24,0.23,0.25,0.24,0.24,0.25,0.26,0.27,0.28,0.26,0.25,0.26,0.25,0.24,0.23,0.22,0.23,0.24
2000-08-03,281.1,2000-08-03,0.26,0.25,0.24,0.23,0.24,0.23,0.25,0.24,0.24,0.25,0.26,0.27,0.28,0.26,0.25,0.26,0.25,0.24,0.23,0.22,0.23
2000-08-04,278.0,2000-08-04,0.25,0.26,0.25,0.24,0.23,0.24,0.23,0.25,0.24,0.24,0.25,0.26,0.27,0.28,0.26,0.25,0.26,0.25,0.24,0.23,0.22
2000-08-07,279.0,2000-08-07,0.28,0.25,0.26,0.25,0.24,0.23,0.24,0.23,0.25,0.24,0.24,0.25,0.26,0.27,0.28,0.26,0.25,0.26,0.25,0.24,0.23
2000-08-08,279.5,2000-08-08,0.29,0.28,0.25,0.26,0.25,0.24,0.23,0.24,0.23,0.25,0.24,0.24,0.25,0.26,0.27,0.28,0.26,0.25,0.26,0.25,0.24
2000-08-09,277.8,2000-08-09,0.28,0.29,0.28,0.25,0.26,0.25,0.24,0.23,0.24,0.23,0.25,0.24,0.24,0.25,0.26,0.27,0.28,0.26,0.25,0.26,0.25
2000-08-10,277.2,2000-08-10,0.29,0.28,0.29,0.28,0.25,0.26,0.25,0.24,0.23,0.24,0.23,0.25,0.24,0.24,0.25,0.26,0.27,0.28,0.26,0.25,0.26
2000-08-11,278.4,2000-08-11,0.29,0.29,0.28,0.29,0.28,0.25,0.26,0.25,0.24,0.23,0.24,0.23,0.25,0.24,0.24,0.25,0.26,0.27,0.28,0.26,0.25
2000-08-14,280.2,2000-08-14,0.33,0.29,0.29,0.28,0.29,0.28,0.25,0.26,0.25,0.24,0.23,0.24,0.23,0.25,0.24,0.24,0.25,0.26,0.27,0.28,0.26
2000-08-15,279.9,2000-08-15,0.33,0.33,0.29,0.29,0.28,0.29,0.28,0.25,0.26,0.25,0.24,0.23,0.24,0.23,0.25,0.24,0.24,0.25,0.26,0.27,0.28
2000-08-16,279.8,2000-08-16,0.33,0.33,0.33,0.29,0.29,0.28,0.29,0.28,0.25,0.26,0.25,0.24,0.23,0.24,0.23,0.25,0.24,0.24,0.25,0.26,0.27
2000-08-17,282.4,2000-08-17,0.33,0.33,0.33,0.33,0.29,0.29,0.28,0.29,0.28,0.25,0.26,0.25,0.24,0.23,0.24,0.23,0.25,0.24,0.24,0.25,0.26
2000-08-18,283.0,2000-08-18,0.33,0.33,0.33,0.33,0.33,0.29,0.29,0.28,0.29,0.28,0.25,0.26,0.25,0.24,0.23,0.24,0.23,0.25,0.24,0.24,0.25
2000-08-21,281.5,2000-08-21,0.29,0.33,0.33,0.33,0.33,0.33,0.29,0.29,0.28,0.29,0.28,0.25,0.26,0.25,0.24,0.23,0.24,0.23,0.25,0.24,0.24
2000-08-22,280.0,2000-08-22,0.3,0.29,0.33,0.33,0.33,0.33,0.33,0.29,0.29,0.28,0.29,0.28,0.25,0.26,0.25,0.24,0.23,0.24,0.23,0.25,0.24
2000-08-23,278.7,2000-08-23,0.31,0.3,0.29,0.33,0.33,0.33,0.33,0.33,0.29,0.29,0.28,0.29,0.28,0.25,0.26,0.25,0.24,0.23,0.24,0.23,0.25
2000-08-24,275.7,2000-08-24,0.32,0.31,0.3,0.29,0.33,0.33,0.33,0.33,0.33,0.29,0.29,0.28,0.29,0.28,0.25,0.26,0.25,0.24,0.23,0.24,0.23
2000-08-25,277.9,2000-08-25,0.3,0.32,0.31,0.3,0.29,0.33,0.33,0.33,0.33,0.33,0.29,0.29,0.28,0.29,0.28,0.25,0.26,0.25,0.24,0.23,0.24
2000-08-28,278.9,2000-08-28,0.3,0.3,0.32,0.31,0.3,0.29,0.33,0.33,0.33,0.33,0.33,0.29,0.29,0.28,0.29,0.28,0.25,0.26,0.25,0.24,0.23
2000-08-29,278.6,2000-08-29,0.31,0.3,0.3,0.32,0.31,0.3,0.29,0.33,0.33,0.33,0.33,0.33,0.29,0.29,0.28,0.29,0.28,0.25,0.26,0.25,0.24
2000-08-30,277.7,2000-08-30,0.3,0.31,0.3,0.3,0.32,0.31,0.3,0.29,0.33,0.33,0.33,0.33,0.33,0.29,0.29,0.28,0.29,0.28,0.25,0.26,0.25
2000-08-31,278.5,2000-08-31,0.29,0.3,0.31,0.3,0.3,0.32,0.31,0.3,0.29,0.33,0.33,0.33,0.33,0.33,0.29,0.29,0.28,0.29,0.28,0.25,0.26
2000-09-01,281.9,2000-09-01,0.28,0.29,0.3,0.31,0.3,0.3,0.32,0.31,0.3,0.29,0.33,0.33,0.33,0.33,0.33,0.29,0.29,0.28,0.29,0.28,0.25
2000-09-05,281.0,2000-09-05,0.31,0.28,0.29,0.3,0.31,0.3,0.3,0.32,0.31,0.3,0.29,0.33,0.33,0.33,0.33,0.33,0.29,0.29,0.28,0.29,0.28
2000-09-06,279.5,2000-09-06,0.31,0.31,0.28,0.29,0.3,0.31,0.3,0.3,0.32,0.31,0.3,0.29,0.33,0.33,0.33,0.33,0.33,0.29,0.29,0.28,0.29
2000-09-07,278.2,2000-09-07,0.32,0.31,0.31,0.28,0.29,0.3,0.31,0.3,0.3,0.32,0.31,0.3,0.29,0.33,0.33,0.33,0.33,0.33,0.29,0.29,0.28
2000-09-08,278.0,2000-09-08,0.31,0.32,0.31,0.31,0.28,0.29,0.3,0.31,0.3,0.3,0.32,0.31,0.3,0.29,0.33,0.33,0.33,0.33,0.33,0.29,0.29
2000-09-11,276.8,2000-09-11,0.29,0.31,0.32,0.31,0.31,0.28,0.29,0.3,0.31,0.3,0.3,0.32,0.31,0.3,0.29,0.33,0.33,0.33,0.33,0.33,0.29
2000-09-12,277.0,2000-09-12,0.31,0.29,0.31,0.32,0.31,0.31,0.28,0.29,0.3,0.31,0.3,0.3,0.32,0.31,0.3,0.29,0.33,0.33,0.33,0.33,0.33
2000-09-13,276.5,2000-09-13,0.32,0.31,0.29,0.31,0.32,0.31,0.31,0.28,0.29,0.3,0.31,0.3,0.3,0.32,0.31,0.3,0.29,0.33,0.33,0.33,0.33
2000-09-14,276.7,2000-09-14,0.3,0.32,0.31,0.29,0.31,0.32,0.31,0.31,0.28,0.29,0.3,0.31,0.3,0.3,0.32,0.31,0.3,0.29,0.33,0.33,0.33
2000-09-15,275.8,2000-09-15,0.29,0.3,0.32,0.31,0.29,0.31,0.32,0.31,0.31,0.28,0.29,0.3,0.31,0.3,0.3,0.32,0.31,0.3,0.29,0.33,0.33
2000-09-18,276.0,2000-09-18,0.29,0.29,0.3,0.32,0.31,0.29,0.31,0.32,0.31,0.31,0.28,0.29,0.3,0.31,0.3,0.3,0.32,0.31,0.3,0.29,0.33
2000-09-19,275.3,2000-09-19,0.26,0.29,0.29,0.3,0.32,0.31,0.29,0.31,0.32,0.31,0.31,0.28,0.29,0.3,0.31,0.3,0.3,0.32,0.31,0.3,0.29
2000-09-20,275.4,2000-09-20,0.26,0.26,0.29,0.29,0.3,0.32,0.31,0.29,0.31,0.32,0.31,0.31,0.28,0.29,0.3,0.31,0.3,0.3,0.32,0.31,0.3
2000-09-21,272.7,2000-09-21,0.24,0.26,0.26,0.29,0.29,0.3,0.32,0.31,0.29,0.31,0.32,0.31,0.31,0.28,0.29,0.3,0.31,0.3,0.3,0.32,0.31
2000-09-22,273.9,2000-09-22,0.23,0.24,0.26,0.26,0.29,0.29,0.3,0.32,0.31,0.29,0.31,0.32,0.31,0.31,0.28,0.29,0.3,0.31,0.3,0.3,0.32
2000-09-25,275.2,2000-09-25,0.25,0.23,0.24,0.26,0.26,0.29,0.29,0.3,0.32,0.31,0.29,0.31,0.32,0.31,0.31,0.28,0.29,0.3,0.31,0.3,0.3
2000-09-26,277.4,2000-09-26,0.22,0.25,0.23,0.24,0.26,0.26,0.29,0.29,0.3,0.32,0.31,0.29,0.31,0.32,0.31,0.31,0.28,0.29,0.3,0.31,0.3
2000-09-27,277.4,2000-09-27,0.22,0.22,0.25,0.23,0.24,0.26,0.26,0.29,0.29,0.3,0.32,0.31,0.29,0.31,0.32,0.31,0.31,0.28,0.29,0.3,0.31
2000-09-28,281.7,2000-09-28,0.23,0.22,0.22,0.25,0.23,0.24,0.26,0.26,0.29,0.29,0.3,0.32,0.31,0.29,0.31,0.32,0.31,0.31,0.28,0.29,0.3
2000-09-29,278.8,2000-09-29,0.22,0.23,0.22,0.22,0.25,0.23,0.24,0.26,0.26,0.29,0.29,0.3,0.32,0.31,0.29,0.31,0.32,0.31,0.31,0.28,0.29
2000-10-02,277.3,2000-10-02,0.22,0.22,0.23,0.22,0.22,0.25,0.23,0.24,0.26,0.26,0.29,0.29,0.3,0.32,0.31,0.29,0.31,0.32,0.31,0.31,0.28
2000-10-03,276.1,2000-10-03,0.21,0.22,0.22,0.23,0.22,0.22,0.25,0.23,0.24,0.26,0.26,0.29,0.29,0.3,0.32,0.31,0.29,0.31,0.32,0.31,0.31
2000-10-04,275.0,2000-10-04,0.2,0.21,0.22,0.22,0.23,0.22,0.22,0.25,0.23,0.24,0.26,0.26,0.29,0.29,0.3,0.32,0.31,0.29,0.31,0.32,0.31
2000-10-05,273.5,2000-10-05,0.19,0.2,0.21,0.22,0.22,0.23,0.22,0.22,0.25,0.23,0.24,0.26,0.26,0.29,0.29,0.3,0.32,0.31,0.29,0.31,0.32
2000-10-06,273.8,2000-10-06,0.17,0.19,0.2,0.21,0.22,0.22,0.23,0.22,0.22,0.25,0.23,0.24,0.26,0.26,0.29,0.29,0.3,0.32,0.31,0.29,0.31
2000-10-09,272.0,2000-10-09,0.15,0.17,0.19,0.2,0.21,0.22,0.22,0.23,0.22,0.22,0.25,0.23,0.24,0.26,0.26,0.29,0.29,0.3,0.32,0.31,0.29
2000-10-10,273.3,2000-10-10,0.17,0.15,0.17,0.19,0.2,0.21,0.22,0.22,0.23,0.22,0.22,0.25,0.23,0.24,0.26,0.26,0.29,0.29,0.3,0.32,0.31
2000-10-11,275.3,2000-10-11,0.19,0.17,0.15,0.17,0.19,0.2,0.21,0.22,0.22,0.23,0.22,0.22,0.25,0.23,0.24,0.26,0.26,0.29,0.29,0.3,0.32
2000-10-12,273.4,2000-10-12,0.19,0.19,0.17,0.15,0.17,0.19,0.2,0.21,0.22,0.22,0.23,0.22,0.22,0.25,0.23,0.24,0.26,0.26,0.29,0.29,0.3
2000-10-13,278.9,2000-10-13,0.18,0.19,0.19,0.17,0.15,0.17,0.19,0.2,0.21,0.22,0.22,0.23,0.22,0.22,0.25,0.23,0.24,0.26,0.26,0.29,0.29
